abstract	body	pmcid	relevancy	title
1.6607856	1.7590591	3806158.0	2.0	1.7426001
2.5424674	3.5267265	3544356.0	1.0	1.4356378
0.770273	0.770273	2970787.0	1.0	0.770273
0.38266796	0.38266796	3683415.0	1.0	0.38266796
1.8087664	0.28719983	3375662.0	1.0	0.28719983
0.2762528	0.2762528	3853872.0	2.0	0.2762528
0.25021	1.655919	3510938.0	2.0	0.25021
0.23470491	2.1569414	3119443.0	2.0	0.23470491
0.22774626	0.22774626	2770548.0	1.0	0.22774626
0.20700675	1.0333964	3356124.0	2.0	0.20700675
0.19261853	0.19261853	3615941.0	1.0	0.19261853
0.17526706	0.17526706	3483691.0	2.0	0.17526706
0.1731223	0.1731223	3872718.0	2.0	0.1731223
0.17083588	1.2975672	3249873.0	1.0	0.17083588
0.15974244	1.8110092	3183510.0	2.0	0.15974244
0.15943484	2.9955735	3663461.0	1.0	0.15943484
0.15629064	0.15629064	2977938.0	2.0	0.15629064
1.2490376	2.4216945	3562590.0	2.0	0.15373003
0.15127209	0.15127209	3683226.0	1.0	0.15127209
1.5076926	2.9054854	3146980.0	2.0	0.14621189
0.142876	1.4547882	3890907.0	2.0	0.142876
0.1400793	0.1400793	2668588.0	1.0	0.1400793
1.4711782	2.281993	3779461.0	1.0	0.13973114
0.13613084	1.4871414	3205534.0	2.0	0.13613084
0.12877153	0.12877153	3198670.0	2.0	0.12877153
0.124956764	0.124956764	3598222.0	2.0	0.124956764
0.120548785	0.120548785	3575245.0	2.0	0.120548785
0.117217645	0.117217645	3830281.0	2.0	0.117217645
0.111223355	0.111223355	3429898.0	2.0	0.111223355
0.11119409	0.11119409	2887860.0	2.0	0.11119409
0.10931176	1.018634	2752771.0	2.0	0.10931176
0.10309788	0.32552955	2755011.0	2.0	0.10309788
0.09980939	0.09980939	3510933.0	1.0	0.09980939
0.08817872	0.08817872	3529459.0	2.0	0.08817872
0.08663653	0.08663653	3193712.0	2.0	0.08663653
0.0848591	0.0848591	3296410.0	1.0	0.0848591
0.08213367	0.08213367	3420498.0	1.0	0.08213367
0.08175013	0.08175013	3408871.0	1.0	0.08175013
0.08144591	1.21353	3136076.0	2.0	0.08144591
0.07797457	0.07797457	3872708.0	2.0	0.07797457
0.07420385	0.07420385	3461630.0	1.0	0.07420385
