abstract	body	pmcid	relevancy	title
0.26845515	5.127132	3370327.0	2.0	6.717055
5.0836263	3.8670628	2693867.0	1.0	5.8648562
0.44488323	0.44488323	3425034.0	2.0	0.44488323
0.41150755	3.7570891	3232573.0	2.0	0.41150755
0.41119996	0.41119996	3749082.0	2.0	0.41119996
0.40676674	0.40676674	2687814.0	2.0	0.40676674
8.253301	6.0997157	3632492.0	2.0	0.40474397
0.3980306	0.3980306	3446097.0	2.0	0.3980306
0.38699389	5.3997607	3005218.0	2.0	0.38699389
0.36193958	0.36193958	3162786.0	2.0	0.36193958
7.4973407	3.8868315	2526417.0	2.0	0.35631785
0.35245326	0.35245326	3097588.0	2.0	0.35245326
0.3439543	0.3439543	2769330.0	2.0	0.3439543
0.33821273	0.33821273	3625593.0	2.0	0.33821273
0.3325378	0.3325378	2807148.0	2.0	0.3325378
0.32038167	0.32038167	1852903.0	2.0	0.32038167
0.31163257	0.31163257	3598686.0	2.0	0.31163257
0.3111666	4.704143	3259313.0	2.0	0.3111666
0.3093118	3.8821096	3247765.0	1.0	0.3093118
6.375827	3.7400794	3891393.0	2.0	0.30660847
0.29772466	5.03087	3194761.0	2.0	0.29772466
5.761543	0.29698443	3809217.0	2.0	0.29698443
0.29617506	0.29617506	3573789.0	2.0	0.29617506
0.29455537	0.29455537	3490505.0	1.0	0.29455537
0.29246846	0.29246846	3289979.0	2.0	0.29246846
0.28022164	0.28022164	3569638.0	2.0	0.28022164
0.27461737	3.1003976	2799065.0	1.0	0.27461737
0.27315035	0.27315035	3385618.0	2.0	0.27315035
7.8368254	3.3975217	2646726.0	1.0	0.27036673
0.26629007	0.26629007	3163180.0	2.0	0.26629007
0.26374567	0.26374567	3819680.0	2.0	0.26374567
0.25807315	0.25807315	3564025.0	2.0	0.25807315
0.2559813	0.2559813	3102615.0	2.0	0.2559813
0.2544061	0.2544061	3282974.0	2.0	0.2544061
0.25115463	0.25115463	3264881.0	2.0	0.25115463
0.24724208	0.24724208	3094683.0	2.0	0.24724208
0.24691808	0.24691808	3292802.0	2.0	0.24691808
0.2447927	4.1966944	2831247.0	2.0	0.2447927
0.24372736	5.1601267	2908875.0	2.0	0.24372736
0.23959589	0.23959589	3020335.0	2.0	0.23959589
0.23600449	0.23600449	3564105.0	1.0	0.23600449
0.23582435	3.9975166	2831897.0	1.0	0.23582435
0.23552991	0.23552991	3235783.0	2.0	0.23552991
0.2348342	0.2348342	3808853.0	2.0	0.2348342
0.23398405	3.4753444	2908435.0	2.0	0.23398405
5.8979297	4.6378818	2828460.0	2.0	0.22873068
0.22863562	0.22863562	3469389.0	1.0	0.22863562
0.22403653	0.22403653	3838481.0	2.0	0.22403653
0.2198811	0.2198811	3734755.0	2.0	0.2198811
0.21549857	0.21549857	3888612.0	2.0	0.21549857
0.20758688	0.20758688	3819682.0	2.0	0.20758688
0.20332932	0.20332932	3826559.0	2.0	0.20332932
0.19597971	0.19597971	3487198.0	2.0	0.19597971
0.19520509	0.19520509	3466869.0	2.0	0.19520509
0.19022554	0.19022554	2737781.0	2.0	0.19022554
0.18431257	4.6140637	3425032.0	2.0	0.18431257
0.18061824	0.18061824	3120998.0	2.0	0.18061824
0.17949256	0.17949256	2526401.0	2.0	0.17949256
0.17932875	0.17932875	2893369.0	2.0	0.17932875
0.17506042	0.17506042	2877789.0	2.0	0.17506042
0.17361037	0.17361037	3152734.0	2.0	0.17361037
