abstract	body	pmcid	relevancy	title
0.42712772	0.42712772	2467416.0	1.0	11.911349
0.62273914	0.62273914	2365938.0	1.0	0.62273914
12.507575	10.422035	2546371.0	1.0	0.6217014
11.316594	10.498076	3340973.0	1.0	0.6170812
0.5664362	0.5664362	3015692.0	1.0	0.5664362
0.5574482	0.5574482	2644320.0	1.0	0.5574482
10.420317	8.64051	2546372.0	1.0	0.48470813
0.47892484	0.47892484	2245959.0	1.0	0.47892484
0.44660896	0.44660896	2740171.0	1.0	0.44660896
0.42054188	0.42054188	2442045.0	1.0	0.42054188
0.4169584	0.4169584	3183543.0	1.0	0.4169584
0.41367707	0.41367707	2575197.0	1.0	0.41367707
0.40971705	0.40971705	2659845.0	1.0	0.40971705
0.40224046	0.40224046	2478665.0	1.0	0.40224046
0.3842448	0.3842448	2726470.0	1.0	0.3842448
0.37676343	0.37676343	3015535.0	2.0	0.37676343
0.36873156	0.36873156	3796724.0	1.0	0.36873156
0.36625862	0.36625862	3113179.0	1.0	0.36625862
0.35873306	0.35873306	3016484.0	1.0	0.35873306
0.34473458	0.34473458	2736155.0	1.0	0.34473458
0.3286179	0.3286179	3630710.0	2.0	0.3286179
0.3246128	0.3246128	3261406.0	2.0	0.3246128
0.3146436	0.3146436	3729991.0	2.0	0.3146436
0.31106487	0.31106487	3015668.0	2.0	0.31106487
0.29320621	0.29320621	3015275.0	2.0	0.29320621
0.28632006	0.28632006	3015272.0	1.0	0.28632006
0.27506298	0.27506298	3870869.0	2.0	0.27506298
0.26021397	0.26021397	3673574.0	2.0	0.26021397
0.25710583	0.25710583	3783786.0	2.0	0.25710583
0.24674177	0.24674177	3625558.0	2.0	0.24674177
0.24546993	0.24546993	3627155.0	2.0	0.24546993
0.24473976	0.24473976	3015359.0	2.0	0.24473976
8.782109	8.501531	3015684.0	1.0	0.23336151
0.23240143	0.23240143	2562359.0	1.0	0.23240143
0.22638793	0.22638793	3891987.0	2.0	0.22638793
0.22072059	0.22072059	3030794.0	2.0	0.22072059
0.21874937	0.21874937	3015967.0	1.0	0.21874937
0.21676412	7.6293025	2821651.0	2.0	0.21676412
0.20667385	0.20667385	3016825.0	2.0	0.20667385
0.19536674	0.19536674	3191386.0	2.0	0.19536674
